Unnamed: 0,DISTRICT,BLOCK,PANCHAYAT,VILLAGE,LATITUDE,LONGITUDE,PH,P,K,CA,MG
281,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.6308,76.64903,6.1,21.77,317.18,269.25,120.63
282,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.62873,76.64795,5.9,81.0,281.23,337.85,142.38
283,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.6289,76.65246,6.5,134.45,332.34,1000.0,164.6
284,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.6276,76.65192,6.1,106.08,382.26,790.2,194.18
285,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63896,76.63813,5.8,86.24,574.78,928.55,198.95
286,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63652,76.64025,6.2,18.74,760.48,1000.0,131.25
287,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63405,76.64294,6.1,86.24,616.22,1000.0,187.73
288,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63767,76.63474,6.0,83.48,591.36,1000.0,192.23
289,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63557,76.63424,6.0,34.16,606.37,609.15,139.2
290,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63408,76.63279,5.6,57.86,663.94,812.95,166.68
291,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.6345,76.63272,5.3,24.52,625.52,491.3,114.5
292,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63396,76.63197,5.6,65.02,565.04,966.0,166.5
293,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.6354,76.62835,5.9,10.19,369.82,785.3,142.83
294,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63568,76.62719,5.9,74.94,473.98,1000.0,167.88
295,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64713,76.63563,5.9,15.15,394.13,813.15,124.53
297,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64203,76.63671,5.7,32.24,514.42,448.25,131.15
298,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64178,76.6358,5.7,37.2,286.94,723.05,178.58
299,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64222,76.63573,5.4,22.87,388.75,612.5,173.58
300,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64121,76.6366,5.8,10.47,231.5,576.1,131.08
301,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64216,76.63662,5.8,7.16,645.12,714.2,131.43
302,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64204,76.63666,5.4,16.26,419.1,515.6,125.55
303,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64144,76.63785,5.2,11.3,593.49,249.05,116.4
304,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64194,76.63655,5.2,19.84,525.39,411.15,96.55
305,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64216,76.63679,5.8,50.14,486.3,1000.0,193.43
306,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63911,76.63641,6.1,96.43,468.72,915.15,225.38
307,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63851,76.63537,5.2,8.82,436.91,119.55,95.18
308,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64034,76.63288,6.7,36.64,445.65,1000.0,131.63
309,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64922,76.63244,6.7,71.08,670.54,1000.0,198.58
310,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.65112,76.63181,6.0,31.41,234.64,162.7,79.93
311,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.65316,76.63166,6.3,16.53,614.66,1000.0,162.48
313,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.65258,76.63024,5.7,36.92,648.26,245.12,100.95
314,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64979,76.6311,6.1,7.71,669.54,367.1,198.4
315,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.65486,76.62887,5.7,4.68,649.26,361.55,168.6
316,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64136,76.62962,5.7,19.29,423.92,128.8,107.95
318,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63912,76.62869,7.4,15.98,344.18,1000.0,61.88
319,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63968,76.62759,6.7,22.04,408.8,655.7,146.35
320,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63892,76.62727,6.2,54.28,296.02,283.55,91.83
321,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.63785,76.6267,6.4,86.82,578.37,1000.0,204.35
324,Kottayam,Pampady,Akalakunnam,Akalakunnam,9.64435,76.62777,6.4,88.44,451.02,1000.0,219.78
328,Kottayam,Pampady,Kidanagoor,Kidangoor,9.71166,76.5928,6.98,23.52,468.83,381.3,480.0
329,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70936,76.59437,6.3,47.04,386.62,240.6,257.5
330,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70892,76.5947,5.7,12.32,505.79,233.3,267.5
331,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70786,76.59401,6.24,35.84,370.83,332.2,322.5
333,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70687,76.59394,7.16,26.88,774.48,1000.0,305.0
334,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70534,76.59223,6.84,38.08,342.05,916.8,130.0
335,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70645,76.59329,5.82,8.96,348.32,1000.0,60.0
336,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70952,76.59361,6.43,17.92,364.56,559.3,55.0
337,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70638,76.59373,6.82,35.84,417.65,1000.0,82.5
338,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70515,76.59236,6.9,45.92,527.3,1000.0,102.5
339,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70831,76.59357,7.52,11.2,540.51,1000.0,60.0
340,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70485,76.59188,6.9,32.48,711.2,770.0,75.0
341,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70948,76.59334,6.92,15.68,500.64,165.0,140.0
342,Kottayam,Pampady,Kidanagoor,Kidangoor,9.698434,76.623895,6.55,20.16,561.34,945.0,225.0
345,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69506,76.61749,5.82,10.08,702.35,745.15,162.5
346,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69525,76.61755,6.83,40.32,617.01,1000.0,342.5
349,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69451,76.61271,5.99,32.48,738.98,945.65,412.5
353,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68856,76.611141,6.8,26.88,469.39,337.9,317.5
354,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69408,76.61342,6.96,40.32,722.96,948.2,480.0
355,Kottayam,Pampady,Kidanagoor,Kidangoor,9.689162,76.610401,7.18,32.48,820.29,854.8,475.0
356,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68976,76.61224,7.4,42.56,508.14,498.65,440.0
359,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68979,76.6347,6.46,14.56,631.23,189.35,235.0
362,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68916,76.61329,6.99,26.88,537.04,538.2,400.0
364,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68949,76.61376,7.4,23.52,625.63,527.35,187.5
365,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68881,76.61411,7.0,13.44,682.98,567.8,500.0
366,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6902,76.61183,7.4,29.12,574.22,584.9,500.0
368,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68921,76.61233639,7.15,29.12,660.8,342.8,500.0
370,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68985,76.61206,6.5,26.88,515.2,232.05,342.5
371,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6895,76.61364,7.3,8.96,481.6,235.7,282.5
372,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68949,76.61356,5.6,8.62,407.68,175.55,500.0
373,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6873,76.62233,5.97,77.28,471.52,362.3,500.0
374,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68954,76.62547,6.46,70.56,371.62,350.7,500.0
375,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68529,76.62346,5.5,13.44,315.73,220.9,295.0
376,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68411,76.62418,5.86,48.16,371.39,251.8,272.5
377,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68364,76.6234,6.0,23.52,333.98,351.7,500.0
378,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68621,76.6278,6.42,40.32,438.82,333.55,422.5
379,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68538,76.6274,7.49,48.16,781.54,379.05,365.0
380,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68593,76.62836,5.76,49.28,583.97,339.2,282.5
381,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67879,76.60995,6.58,54.88,489.55,333.65,282.5
382,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68977,76.62524,5.15,14.56,400.51,229.55,235.0
383,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68398,76.6259,6.2,48.16,225.23,333.65,245.0
384,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68401,76.6259,6.3,6.72,259.62,335.9,85.0
385,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68503,76.62936,7.19,5.6,284.03,351.9,97.5
386,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68496,76.62867,7.5,6.72,326.82,356.7,282.5
387,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68938,76.6261,7.4,14.56,359.97,376.8,85.0
388,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68941,76.62404,5.3,26.88,445.54,215.9,95.0
389,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68362596,76.6333792,6.6,6.72,483.39,343.55,242.5
390,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6792312,76.63379498,6.03,26.88,506.02,348.65,287.5
391,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68278023,76.63519,5.3,48.16,365.23,219.05,97.5
392,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68195,76.62998,6.34,20.16,379.57,815.9,107.5
393,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68148,76.63025,5.66,51.52,450.02,220.6,147.5
394,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6765,76.63172,7.05,48.16,431.09,399.05,285.0
395,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67437,76.62864,7.18,7.84,468.38,433.65,282.5
396,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68221,76.62993,6.24,54.88,488.43,410.55,245.0
397,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68102,76.63041,5.69,25.76,507.58,165.8,90.0
398,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6817,76.62973,5.3,29.12,662.82,151.2,97.5
399,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68148,76.63038,5.28,48.16,696.19,174.05,282.5
400,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68253,76.62676,5.69,6.72,382.37,164.7,232.5
401,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67721,76.61299,6.92,20.16,438.82,315.9,28.25
402,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68629,76.63395,6.0,48.16,331.63,250.7,35.0
403,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67792,76.63181,6.87,11.2,400.74,346.9,75.0
404,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67778,76.63173,5.99,8.96,427.17,276.6,82.5
405,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68159,76.62993,6.0,51.52,483.39,303.55,85.0
406,Kottayam,Pampady,Kidanagoor,Kidangoor,9.666,76.61434,7.2,6.72,651.06,360.9,47.5
407,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66467,76.61463,7.16,7.84,562.91,351.8,45.0
408,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66473,76.614117,7.23,53.76,572.66,415.9,205.0
409,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6647,76.61473,6.97,20.16,339.25,421.8,35.0
410,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66591,76.61501,7.14,42.56,327.71,441.7,90.0
411,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66562,76.61492,7.38,13.44,471.63,412.7,97.5
412,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66559,76.61465,7.23,21.28,490.78,374.55,107.5
413,Kottayam,Pampady,Kidanagoor,Kidangoor,9.661304,76.614081,6.6,31.36,387.63,445.8,102.5
414,Kottayam,Pampady,Kidanagoor,Kidangoor,9.665215,76.609467,7.1,4.48,378.78,354.05,112.5
415,Kottayam,Pampady,Kidanagoor,Kidangoor,9.668576,76.612126,7.3,53.76,387.86,383.55,117.5
416,Kottayam,Pampady,Kidanagoor,Kidangoor,9.668613,76.614059,7.2,48.16,333.87,421.6,135.0
417,Kottayam,Pampady,Kidanagoor,Kidangoor,9.665668,76.612301,7.28,40.32,376.43,345.9,197.5
418,Kottayam,Pampady,Kidanagoor,Kidangoor,9.664394,76.612078,7.3,47.04,450.02,290.7,195.0
419,Kottayam,Pampady,Kidanagoor,Kidangoor,9.671382,76.61176,6.55,12.32,488.66,253.65,35.0
420,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67604,76.60736,7.1,35.84,501.87,219.55,29.5
421,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66569,76.61507,6.43,42.56,376.43,360.7,40.75
422,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66598,76.61407,6.91,40.32,427.62,375.7,52.5
423,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6889,76.60744,7.2,35.84,453.15,365.9,80.0
424,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68871,76.6075,6.36,12.32,487.65,248.6,90.0
425,Kottayam,Pampady,Kidanagoor,Kidangoor,9.690097,76.607532,7.3,42.56,510.83,218.45,97.5
426,Kottayam,Pampady,Kidanagoor,Kidangoor,9.693268,76.608349,6.6,35.84,562.02,275.7,205.0
427,Kottayam,Pampady,Kidanagoor,Kidangoor,9.687728,76.608866,6.8,12.32,583.97,303.55,90.0
428,Kottayam,Pampady,Kidanagoor,Kidangoor,9.687583,76.605667,6.5,14.56,562.02,339.4,182.5
429,Kottayam,Pampady,Kidanagoor,Kidangoor,9.693175,76.604699,6.7,20.16,696.19,406.6,210.0
430,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68825,76.60735,6.8,26.88,501.87,315.9,282.5
431,Kottayam,Pampady,Kidanagoor,Kidangoor,9.689737,76.60464,6.7,36.96,595.62,325.7,270.0
432,Kottayam,Pampady,Kidanagoor,Kidangoor,9.685114,76.606084,6.4,32.48,623.06,283.65,90.0
433,Kottayam,Pampady,Kidanagoor,Kidangoor,9.685416,76.608072,6.6,29.12,382.59,333.55,180.0
434,Kottayam,Pampady,Kidanagoor,Kidangoor,9.686022,76.603738,6.8,32.48,360.42,351.6,97.5
435,Kottayam,Pampady,Kidanagoor,Kidangoor,9.683472,76.605503,5.9,20.16,449.12,199.0,190.0
436,Kottayam,Pampady,Kidanagoor,Kidangoor,9.686347,76.607182,7.2,17.92,333.87,401.8,222.5
437,Kottayam,Pampady,Kidanagoor,Kidangoor,9.691048,76.6057,6.64,20.72,264.66,331.6,220.0
438,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68891,76.60737,6.8,25.76,270.03,307.6,200.0
439,Kottayam,Pampady,Kidanagoor,Kidangoor,9.700122,76.60736,4.9,48.16,442.848,28.4,11.4
440,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70165,76.60855,6.16,6.72,584.64,10.1,21.0
441,Kottayam,Pampady,Kidanagoor,Kidangoor,9.70031,76.60795,5.8,44.8,399.84,9.9,9.8
442,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69823,76.60701,5.21,7.84,454.272,8.5,8.4
443,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6981,76.608,5.87,20.16,465.696,10.1,6.7
444,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69818,76.60856,5.89,13.44,267.568,9.4,10.3
445,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69778,76.61013,5.7,40.32,739.872,10.1,10.6
446,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69802,76.60727,5.2,17.92,158.704,10.4,10.54
447,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69886,76.60576,5.19,43.68,417.088,9.5,18.3
448,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69779,76.60558,5.26,21.28,273.616,11.4,11.4
449,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69718,76.6053,4.85,29.12,519.68,10.1,11.8
450,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69456,76.60578,4.89,42.56,455.616,10.4,9.3
451,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69565,76.60498,5.28,44.8,387.744,10.8,9.9
452,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69551,76.60375,5.31,40.32,460.32,11.5,8.4
453,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69569,76.60382,5.76,47.04,503.664,9.9,6.9
454,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69586,76.60397,6.04,48.16,459.088,16.4,9.9
455,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6947,76.60492,5.68,51.52,415.968,9.4,7.32
456,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69701,76.63519,5.61,47.04,236.32,8.9,8.8
457,Kottayam,Pampady,Kidanagoor,Kidangoor,9.697547,76.63417,5.54,45.92,436.8,11.4,5.2
458,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68518,76.63604,6.05,23.52,495.04,13.9,8.9
459,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69414,76.62602,4.93,8.96,239.904,9.9,11.5
460,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69056,76.63922,5.69,44.8,682.08,12.5,16.3
461,Kottayam,Pampady,Kidanagoor,Kidangoor,9.699728,76.63464,6.24,35.84,626.304,9.8,9.8
462,Kottayam,Pampady,Kidanagoor,Kidangoor,9.698222,76.63763,5.67,15.68,316.288,10.1,8.8
463,Kottayam,Pampady,Kidanagoor,Kidangoor,9.697347,76.63782,5.86,44.8,472.528,9.6,10.7
464,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69691,76.63663,5.99,50.4,553.504,10.1,18.2
465,Kottayam,Pampady,Kidanagoor,Kidangoor,9.696246,76.63705,5.79,47.04,443.968,10.3,9.6
466,Kottayam,Pampady,Kidanagoor,Kidangoor,9.695858,76.63729,5.91,32.48,337.232,10.4,8.1
467,Kottayam,Pampady,Kidanagoor,Kidangoor,9.673806,76.63624,5.4,35.84,372.512,13.6,11.8
468,Kottayam,Pampady,Kidanagoor,Kidangoor,9.69551,76.63708,5.25,44.8,446.88,10.3,13.2
469,Kottayam,Pampady,Kidanagoor,Kidangoor,9.692508,76.63655,6.12,29.12,419.44,12.5,7.3
470,Kottayam,Pampady,Kidanagoor,Kidangoor,9.694388,76.63706,5.63,17.92,432.544,14.4,8.1
471,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67668,76.62916,7.14,20.16,333.2,9.8,8.6
472,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66795,76.62359,5.12,7.84,176.96,15.8,9.1
473,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67632,76.6264,6.13,38.08,396.816,9.8,9.8
474,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67441,76.62465,5.66,26.88,187.152,9.9,15.4
475,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67197,76.62819,6.03,23.52,420.56,10.2,10.3
476,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67883,76.62869,5.9,22.4,279.216,11.4,17.2
477,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67425,76.63062,6.09,47.04,368.48,10.6,10.6
478,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67248,76.632,5.58,49.28,535.136,11.1,11.2
479,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67326,76.63308,6.08,10.08,334.88,11.8,9.8
480,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6697,76.62979,5.04,11.2,375.76,14.1,8.4
481,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66806,76.63074,5.92,31.36,300.272,9.8,11.8
482,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6702,76.6304,5.89,29.12,753.088,12.3,9.6
484,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6795,76.62726,6.2,8.96,328.944,18.5,21.4
485,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68173,76.62653,5.42,11.2,316.96,11.1,19.4
486,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68068,76.62622,5.94,29.12,373.968,11.4,8.8
487,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68233,76.6268,6.01,43.68,578.256,12.36,8.9
488,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67194,76.62089,6.5,16.81,368.7,304.55,193.53
489,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67213,76.6211,6.8,13.22,490.67,689.75,177.33
490,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67228,76.61527,6.5,8.82,577.47,534.25,187.18
491,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67207,76.61926,7.2,43.53,453.04,667.05,164.9
492,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67144,76.62111,6.9,60.34,537.26,741.05,185.2
493,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67235,76.61787,6.8,57.31,518.45,489.75,159.9
494,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67176,76.61852,6.3,68.88,624.18,190.1,103.8
495,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6795,76.618305,7.1,49.32,491.23,776.3,182.88
497,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67879,76.617511,6.7,45.46,398.38,546.2,127.9
498,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67856,76.616515,6.6,7.99,210.22,483.25,106.75
499,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68096,76.617874,5.9,28.65,289.3,377.85,134.9
500,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67766,76.62141,6.5,34.72,343.73,409.4,147.38
501,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67348,76.61934,5.8,39.4,390.99,592.1,129.65
502,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67374,76.61946,6.3,42.71,299.82,549.75,171.73
503,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67494,76.6198,7.3,45.74,234.64,587.9,134.85
504,Kottayam,Pampady,Kidanagoor,Kidangoor,9.68109,76.61841,7.5,38.85,269.25,453.75,111.33
506,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66597,76.62065,6.4,35.84,386.4,9.82,10.5
507,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67017,76.62,6.08,32.48,166.208,9.14,11.0
508,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66967,76.62194,6.18,29.12,228.032,8.36,18.4
509,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66117,76.61464,5.96,21.28,171.36,9.92,16.3
510,Kottayam,Pampady,Kidanagoor,Kidangoor,9.65978,76.61514,5.94,22.4,227.584,10.31,12.4
511,Kottayam,Pampady,Kidanagoor,Kidangoor,9.65756,76.61758,5.86,12.32,359.632,11.36,11.8
512,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66007,76.61932,6.09,20.16,166.208,12.14,21.6
513,Kottayam,Pampady,Kidanagoor,Kidangoor,9.65833,76.62435,6.44,35.84,225.568,10.94,11.3
514,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66054,76.62048,6.7,17.92,205.632,13.14,18.0
515,Kottayam,Pampady,Kidanagoor,Kidangoor,9.65697,76.6156,5.8,26.88,195.104,12.18,16.1
516,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6577,76.61628,6.3,42.56,235.088,10.11,12.4
517,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66149,76.61672,6.44,23.52,216.832,9.36,18.5
518,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66149,76.61769,6.09,25.76,348.32,10.32,28.0
519,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6635,76.6142,5.98,32.48,227.36,8.94,11.6
520,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66306,76.61734,6.07,26.88,277.76,11.32,12.4
521,Kottayam,Pampady,Kidanagoor,Kidangoor,9.673798,76.603151,5.1,63.09,433.1,331.75,105.53
523,Kottayam,Pampady,Kidanagoor,Kidangoor,9.674961,76.608363,4.1,17.08,79.74,45.0,20.63
524,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67409,76.608898,5.5,84.03,400.85,918.3,94.63
525,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67077499,76.606948,3.7,15.43,83.78,56.75,20.7
526,Kottayam,Pampady,Kidanagoor,Kidangoor,9.672468,76.611,4.8,66.95,353.92,1000.0,118.95
527,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6728466,76.61,4.0,20.39,121.63,139.1,146.93
528,Kottayam,Pampady,Kidanagoor,Kidangoor,9.668631,76.609015,5.5,54.83,735.17,917.25,85.63
529,Kottayam,Pampady,Kidanagoor,Kidangoor,9.674386,76.6073,4.6,22.32,242.93,288.75,78.1
531,Kottayam,Pampady,Kidanagoor,Kidangoor,9.673053,76.608636,4.6,115.17,241.58,158.15,19.5
532,Kottayam,Pampady,Kidanagoor,Kidangoor,9.672633,76.606618,4.0,35.27,58.02,46.95,40.55
533,Kottayam,Pampady,Kidanagoor,Kidangoor,9.666694,76.607864,3.9,30.31,340.59,370.2,51.48
534,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66868,76.60731,5.0,14.6,264.99,308.75,87.55
535,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67012,76.60991,4.8,52.07,552.27,854.2,95.7
537,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67555,76.609039,4.9,143.27,379.34,733.9,155.35
538,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67806,76.60138,5.2,57.03,809.31,540.3,83.0
540,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67842,76.60101,6.1,28.65,789.38,1000.0,240.35
541,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67806,76.60101,5.4,40.23,483.06,527.15,100.65
542,Kottayam,Pampady,Kidanagoor,Kidangoor,9.676503,76.602768,5.3,25.62,326.7,323.8,70.18
544,Kottayam,Pampady,Kidanagoor,Kidangoor,9.690846,76.60158,4.8,14.88,229.94,663.8,47.18
545,Kottayam,Pampady,Kidanagoor,Kidangoor,9.66959,76.6009,4.3,52.35,162.06,134.8,29.35
546,Kottayam,Pampady,Kidanagoor,Kidangoor,9.6825,76.60094,4.0,14.88,283.58,490.6,99.18
547,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67767,76.60138,6.8,112.69,560.0,950.75,23.45
550,Kottayam,Pampady,Kidanagoor,Kidangoor,9.67815,76.60101,4.8,25.62,283.81,364.15,88.68
551,Kottayam,Pampady,Kidanagoor,Kidangoor,9.678841,76.608446,3.7,12.95,791.62,977.65,247.38
552,Kottayam,Pampady,Kidanagoor,Kidangoor,9.682413,76.610403,4.4,22.87,521.36,188.95,85.58
